# Version 1.00
#
freq[Hz]	re:Trc2_S12	im:Trc2_S12	re:Trc3_S21	im:Trc3_S21	re:Trc4_S22	im:Trc4_S22	re:Trc5_S11	im:Trc5_S11	
9.455666666666666E+008	3.202034235000610E-001	-1.444125920534134E-001	3.202710747718811E-001	-1.447137296199799E-001	3.661603927612305E-001	-2.732902765274048E-001	4.637147784233093E-001	-6.323422491550446E-002	
9.460000000000000E+008	3.187117576599121E-001	-1.466844379901886E-001	3.188606500625610E-001	-1.469638943672180E-001	3.653897047042847E-001	-2.755135297775269E-001	4.631576836109161E-001	-6.636115163564682E-002	
9.464333333333333E+008	3.170411288738251E-001	-1.488471180200577E-001	3.172529935836792E-001	-1.492194086313248E-001	3.644729256629944E-001	-2.783012390136719E-001	4.626567959785461E-001	-6.967508047819138E-002	
9.468666666666666E+008	3.154832124710083E-001	-1.511626690626144E-001	3.157241642475128E-001	-1.516222953796387E-001	3.635147511959076E-001	-2.808458209037781E-001	4.622105956077576E-001	-7.309877872467041E-002	
9.473000000000000E+008	3.137218058109283E-001	-1.535616219043732E-001	3.142020702362061E-001	-1.539915204048157E-001	3.625055849552155E-001	-2.834591269493103E-001	4.613305628299713E-001	-7.668033242225647E-002	
9.477333333333333E+008	3.124905228614807E-001	-1.558588892221451E-001	3.129347562789917E-001	-1.560693383216858E-001	3.614724278450012E-001	-2.854513823986054E-001	4.606500267982483E-001	-7.974535226821899E-002	
9.481666666666666E+008	3.107777535915375E-001	-1.579984575510025E-001	3.110435903072357E-001	-1.581612974405289E-001	3.602829277515411E-001	-2.883625626564026E-001	4.604750871658325E-001	-8.316898345947266E-002	
9.486000000000000E+008	3.089826703071594E-001	-1.597161889076233E-001	3.093537390232086E-001	-1.600766181945801E-001	3.590839803218842E-001	-2.913483083248138E-001	4.597866833209992E-001	-8.736883848905563E-002	
9.490333333333333E+008	3.071962594985962E-001	-1.617566943168640E-001	3.074553608894348E-001	-1.620004028081894E-001	3.593166768550873E-001	-2.940847873687744E-001	4.589262604713440E-001	-9.064656496047974E-002	
9.494666666666666E+008	3.056375384330750E-001	-1.636855155229569E-001	3.056618571281433E-001	-1.640536487102509E-001	3.579779863357544E-001	-2.966442406177521E-001	4.582196772098541E-001	-9.465861320495606E-002	
9.499000000000000E+008	3.041455149650574E-001	-1.657089889049530E-001	3.041939735412598E-001	-1.656693816184998E-001	3.569276034832001E-001	-2.991379499435425E-001	4.575733840465546E-001	-9.811793267726898E-002	
9.503333333333333E+008	3.028135299682617E-001	-1.672706007957459E-001	3.030014634132385E-001	-1.674406528472900E-001	3.553029596805573E-001	-3.021519184112549E-001	4.565623998641968E-001	-1.018407344818115E-001	
9.507666666666666E+008	3.014624714851379E-001	-1.688884347677231E-001	3.016052842140198E-001	-1.692428141832352E-001	3.537472486495972E-001	-3.048132359981537E-001	4.553377926349640E-001	-1.056972071528435E-001	
9.512000000000000E+008	3.000422120094299E-001	-1.707846820354462E-001	3.001999557018280E-001	-1.709166169166565E-001	3.521453738212585E-001	-3.076868653297424E-001	4.540767371654511E-001	-1.092804819345474E-001	
9.516333333333333E+008	2.988933324813843E-001	-1.723842471837997E-001	2.989744246006012E-001	-1.726115942001343E-001	3.507821857929230E-001	-3.102645277976990E-001	4.529174566268921E-001	-1.129481196403503E-001	
9.520666666666666E+008	2.976078689098358E-001	-1.740214526653290E-001	2.977069020271301E-001	-1.743960380554199E-001	3.491579592227936E-001	-3.129636347293854E-001	4.514293372631073E-001	-1.167964711785317E-001	
9.525000000000000E+008	2.958793938159943E-001	-1.759783327579498E-001	2.942704856395721E-001	-1.759290099143982E-001	3.479348719120026E-001	-3.148730099201202E-001	4.512690305709839E-001	-1.213008463382721E-001	
9.529333333333333E+008	2.953386306762695E-001	-1.772792488336563E-001	2.953728735446930E-001	-1.776029020547867E-001	3.456473350524902E-001	-3.184011578559876E-001	4.482143819332123E-001	-1.237920150160790E-001	
9.533666666666666E+008	2.943802475929260E-001	-1.789899021387100E-001	2.944745719432831E-001	-1.793482303619385E-001	3.438165485858917E-001	-3.209005892276764E-001	4.466095268726349E-001	-1.272083818912506E-001	
9.538000000000000E+008	2.933405041694641E-001	-1.806660592556000E-001	2.933190464973450E-001	-1.811200976371765E-001	3.419415354728699E-001	-3.234517574310303E-001	4.447613656520844E-001	-1.306987255811691E-001	
9.542333333333333E+008	2.923896610736847E-001	-1.823870986700058E-001	2.923226058483124E-001	-1.828499585390091E-001	3.399641215801239E-001	-3.259707093238831E-001	4.427550435066223E-001	-1.340356171131134E-001	
9.546666666666666E+008	2.915649414062500E-001	-1.841663271188736E-001	2.914128899574280E-001	-1.846648454666138E-001	3.378969430923462E-001	-3.284741938114166E-001	4.409180879592896E-001	-1.373440623283386E-001	
9.551000000000000E+008	2.904541790485382E-001	-1.860932111740112E-001	2.908405363559723E-001	-1.865888386964798E-001	3.358082175254822E-001	-3.309226036071777E-001	4.386539459228516E-001	-1.402175426483154E-001	
9.555333333333333E+008	2.896692156791687E-001	-1.878079771995544E-001	2.896553575992584E-001	-1.882316768169403E-001	3.334808945655823E-001	-3.329218924045563E-001	4.369708895683289E-001	-1.432661563158035E-001	
9.559666666666666E+008	2.888608872890472E-001	-1.896840482950211E-001	2.887496650218964E-001	-1.901187300682068E-001	3.312992453575134E-001	-3.350434899330139E-001	4.349421858787537E-001	-1.461596041917801E-001	
9.564000000000000E+008	2.879351675510407E-001	-1.918025463819504E-001	2.877415418624878E-001	-1.922538280487061E-001	3.287653028964996E-001	-3.371859490871429E-001	4.327492415904999E-001	-1.493782848119736E-001	
9.568333333333333E+008	2.871059477329254E-001	-1.936492621898651E-001	2.869566082954407E-001	-1.941985487937927E-001	3.266209661960602E-001	-3.388539552688599E-001	4.307066500186920E-001	-1.519330143928528E-001	
9.572666666666666E+008	2.861896157264710E-001	-1.957255601882935E-001	2.860996127128601E-001	-1.961275786161423E-001	3.243175446987152E-001	-3.406088352203369E-001	4.286502003669739E-001	-1.543066203594208E-001	
9.577000000000000E+008	2.852496206760407E-001	-1.978197693824768E-001	2.850649952888489E-001	-1.982751041650772E-001	3.220651447772980E-001	-3.422242999076843E-001	4.265381693840027E-001	-1.571177244186401E-001	
9.581333333333333E+008	2.843775153160095E-001	-1.998671293258667E-001	2.841164469718933E-001	-2.004199177026749E-001	3.199364244937897E-001	-3.437491059303284E-001	4.245337247848511E-001	-1.596993505954742E-001	
9.585666666666666E+008	2.833319902420044E-001	-2.021803259849548E-001	2.831315994262695E-001	-2.025501728057861E-001	3.176149129867554E-001	-3.452247381210327E-001	4.224777817726135E-001	-1.620458364486694E-001	
9.590000000000000E+008	2.823609113693237E-001	-2.042549401521683E-001	2.820698320865631E-001	-2.047351896762848E-001	3.156205117702484E-001	-3.464189767837524E-001	4.204854667186737E-001	-1.643929332494736E-001	
9.594333333333333E+008	2.810771763324738E-001	-2.065425962209702E-001	2.809315919876099E-001	-2.069677710533142E-001	3.133257925510407E-001	-3.478302359580994E-001	4.184421002864838E-001	-1.669153869152069E-001	
9.598666666666666E+008	2.798192501068115E-001	-2.090550959110260E-001	2.797180712223053E-001	-2.092030942440033E-001	3.110185265541077E-001	-3.493129312992096E-001	4.165092706680298E-001	-1.694359481334686E-001	
9.603000000000000E+008	2.786499559879303E-001	-2.111183106899262E-001	2.785429656505585E-001	-2.114603370428085E-001	3.092033863067627E-001	-3.502912223339081E-001	4.145057499408722E-001	-1.718887537717819E-001	
9.607333333333333E+008	2.773373723030090E-001	-2.134114354848862E-001	2.773174643516541E-001	-2.135808318853378E-001	3.072716891765595E-001	-3.514724075794220E-001	4.126188457012177E-001	-1.740715801715851E-001	
9.611666666666666E+008	2.759025990962982E-001	-2.157007157802582E-001	2.759107053279877E-001	-2.157962918281555E-001	3.052933812141419E-001	-3.527357280254364E-001	4.106599986553192E-001	-1.765077561140060E-001	
9.616000000000000E+008	2.745247781276703E-001	-2.180038988590241E-001	2.744461297988892E-001	-2.179308980703354E-001	3.033236265182495E-001	-3.541691005229950E-001	4.085658788681030E-001	-1.791261881589890E-001	
9.620333333333333E+008	2.732424139976502E-001	-2.198266834020615E-001	2.730633616447449E-001	-2.201545685529709E-001	3.016964495182037E-001	-3.551063239574432E-001	4.063670635223389E-001	-1.816688328981400E-001	
9.624666666666666E+008	2.717035710811615E-001	-2.222092002630234E-001	2.717608511447907E-001	-2.222656905651093E-001	2.997046709060669E-001	-3.565783500671387E-001	4.042344689369202E-001	-1.840913146734238E-001	
9.629000000000000E+008	2.701599895954132E-001	-2.245219200849533E-001	2.703106999397278E-001	-2.244607806205750E-001	2.977112233638763E-001	-3.580269217491150E-001	4.019536375999451E-001	-1.866166442632675E-001	
9.633333333333333E+008	2.686126828193665E-001	-2.266820222139359E-001	2.688192427158356E-001	-2.266510725021362E-001	2.957969307899475E-001	-3.591582477092743E-001	3.996153175830841E-001	-1.891647428274155E-001	
9.637666666666666E+008	2.672185897827148E-001	-2.288611531257629E-001	2.673045694828033E-001	-2.288897931575775E-001	2.939607501029968E-001	-3.604244589805603E-001	3.972825407981873E-001	-1.916809827089310E-001	
9.642000000000000E+008	2.657023072242737E-001	-2.311413139104843E-001	2.658221423625946E-001	-2.310789227485657E-001	2.920386493206024E-001	-3.617359399795532E-001	3.946482241153717E-001	-1.940851360559464E-001	
9.646333333333333E+008	2.642630040645599E-001	-2.332554608583450E-001	2.645421028137207E-001	-2.333246469497681E-001	2.902163267135620E-001	-3.627718389034271E-001	3.921841084957123E-001	-1.962527632713318E-001	
9.650666666666666E+008	2.627869844436646E-001	-2.357222139835358E-001	2.630347013473511E-001	-2.356112897396088E-001	2.883760035037994E-001	-3.641079366207123E-001	3.896259963512421E-001	-1.981712877750397E-001	
9.655000000000000E+008	2.612207829952240E-001	-2.380209118127823E-001	2.615040242671967E-001	-2.378693819046021E-001	2.865750193595886E-001	-3.653120696544647E-001	3.871296048164368E-001	-2.002413719892502E-001	
9.659333333333333E+008	2.595657408237457E-001	-2.402693033218384E-001	2.599006295204163E-001	-2.401680499315262E-001	2.848542332649231E-001	-3.663511574268341E-001	3.844893574714661E-001	-2.020915746688843E-001	
9.663666666666666E+008	2.578629851341248E-001	-2.426115125417709E-001	2.582793235778809E-001	-2.426415830850601E-001	2.829634845256805E-001	-3.673616647720337E-001	3.820239007472992E-001	-2.040979117155075E-001	
9.668000000000000E+008	2.561707198619843E-001	-2.449684292078018E-001	2.565862536430359E-001	-2.450157850980759E-001	2.813345491886139E-001	-3.685302138328552E-001	3.794524371623993E-001	-2.057677954435349E-001	
9.672333333333333E+008	2.544472813606262E-001	-2.472919523715973E-001	2.548034489154816E-001	-2.473379075527191E-001	2.798077762126923E-001	-3.696248531341553E-001	3.770769238471985E-001	-2.072930634021759E-001	
9.676666666666666E+008	2.526272833347321E-001	-2.496332079172134E-001	2.528585195541382E-001	-2.496608644723892E-001	2.781356573104858E-001	-3.708430826663971E-001	3.746489584445953E-001	-2.090781182050705E-001	
9.681000000000000E+008	2.506655752658844E-001	-2.519250512123108E-001	2.510250210762024E-001	-2.519615292549133E-001	2.764461934566498E-001	-3.719545602798462E-001	3.721567988395691E-001	-2.106132507324219E-001	
9.685333333333333E+008	2.487107515335083E-001	-2.542481720447540E-001	2.490212321281433E-001	-2.543888092041016E-001	2.749062180519104E-001	-3.731153309345245E-001	3.697463870048523E-001	-2.122897505760193E-001	
9.689666666666666E+008	2.466361522674561E-001	-2.566401958465576E-001	2.468375414609909E-001	-2.568258643150330E-001	2.732049822807312E-001	-3.744309842586517E-001	3.670605123043060E-001	-2.140688300132752E-001	
9.694000000000000E+008	2.445844411849976E-001	-2.588453888893127E-001	2.448041141033173E-001	-2.589933276176453E-001	2.717350125312805E-001	-3.755757808685303E-001	3.647333383560181E-001	-2.155444622039795E-001	
9.698333333333333E+008	2.425139695405960E-001	-2.611733675003052E-001	2.426139563322067E-001	-2.613931000232697E-001	2.702437639236450E-001	-3.768397271633148E-001	3.622998893260956E-001	-2.172442376613617E-001	
9.702666666666666E+008	2.402561008930206E-001	-2.634443640708923E-001	2.404229491949081E-001	-2.638372480869293E-001	2.686623930931091E-001	-3.780967593193054E-001	3.598287403583527E-001	-2.189225405454636E-001	
9.707000000000000E+008	2.380367815494537E-001	-2.657521069049835E-001	2.381259948015213E-001	-2.661431133747101E-001	2.670520246028900E-001	-3.794995844364166E-001	3.574571609497070E-001	-2.206684798002243E-001	
9.711333333333333E+008	2.357156425714493E-001	-2.681553363800049E-001	2.358059585094452E-001	-2.685427963733673E-001	2.654216587543488E-001	-3.808720707893372E-001	3.549551963806152E-001	-2.223555296659470E-001	
9.715666666666666E+008	2.332731932401657E-001	-2.704398930072784E-001	2.333743721246719E-001	-2.707509100437164E-001	2.638474106788635E-001	-3.823130726814270E-001	3.525273203849793E-001	-2.238979935646057E-001	
9.720000000000000E+008	2.307556569576263E-001	-2.726677954196930E-001	2.308463454246521E-001	-2.730883359909058E-001	2.621970474720001E-001	-3.836608529090881E-001	3.500416278839111E-001	-2.256700694561005E-001	
9.724333333333333E+008	2.282610982656479E-001	-2.750116586685181E-001	2.283576279878616E-001	-2.754186093807221E-001	2.604707479476929E-001	-3.853237330913544E-001	3.476194441318512E-001	-2.273396998643875E-001	
9.728666666666666E+008	2.258346527814865E-001	-2.770701646804810E-001	2.258529663085938E-001	-2.775838375091553E-001	2.589910328388214E-001	-3.865722417831421E-001	3.451963663101196E-001	-2.288404405117035E-001	
9.733000000000000E+008	2.233015000820160E-001	-2.792936861515045E-001	2.233551144599915E-001	-2.798338830471039E-001	2.574578523635864E-001	-3.880201280117035E-001	3.428837358951569E-001	-2.301837354898453E-001	
9.737333333333333E+008	2.204884141683579E-001	-2.815667092800140E-001	2.206540107727051E-001	-2.820785045623779E-001	2.556612789630890E-001	-3.896768391132355E-001	3.404781818389893E-001	-2.317884713411331E-001	
9.741666666666666E+008	2.179446220397949E-001	-2.836180627346039E-001	2.177761048078537E-001	-2.842947244644165E-001	2.542720139026642E-001	-3.911457955837250E-001	3.381559848785400E-001	-2.334156930446625E-001	
9.746000000000000E+008	2.152367532253265E-001	-2.856860458850861E-001	2.150842547416687E-001	-2.863313853740692E-001	2.525819540023804E-001	-3.927421867847443E-001	3.357335925102234E-001	-2.347751855850220E-001	
9.750333333333333E+008	2.122870534658432E-001	-2.878764867782593E-001	2.122317999601364E-001	-2.885110378265381E-001	2.506996095180512E-001	-3.945097625255585E-001	3.334556818008423E-001	-2.364930510520935E-001	
9.754666666666666E+008	2.093975841999054E-001	-2.899016439914703E-001	2.093614041805267E-001	-2.904796302318573E-001	2.489493638277054E-001	-3.961256146430969E-001	3.310094773769379E-001	-2.378533333539963E-001	
9.759000000000000E+008	2.064131647348404E-001	-2.918931543827057E-001	2.064114063978195E-001	-2.925674319267273E-001	2.471471428871155E-001	-3.978688716888428E-001	3.287018239498138E-001	-2.395892590284348E-001	
9.763333333333333E+008	2.034231573343277E-001	-2.939499318599701E-001	2.034593075513840E-001	-2.945239841938019E-001	2.453509420156479E-001	-3.996809422969818E-001	3.262619376182556E-001	-2.410191595554352E-001	
9.767666666666666E+008	2.003662586212158E-001	-2.958566248416901E-001	2.004242986440659E-001	-2.965289652347565E-001	2.434179931879044E-001	-4.014380276203156E-001	3.239267170429230E-001	-2.425085306167603E-001	
9.772000000000000E+008	1.972979158163071E-001	-2.977258861064911E-001	1.972356140613556E-001	-2.984919548034668E-001	2.417197078466415E-001	-4.031845033168793E-001	3.213889598846436E-001	-2.440961599349976E-001	
9.776333333333333E+008	1.941991299390793E-001	-2.995491325855255E-001	1.941642910242081E-001	-3.001936674118042E-001	2.398745864629746E-001	-4.050208330154419E-001	3.190833628177643E-001	-2.455748617649078E-001	
9.780666666666666E+008	1.911558508872986E-001	-3.012477755546570E-001	1.911113411188126E-001	-3.019134700298309E-001	2.380247712135315E-001	-4.068349301815033E-001	3.166718482971191E-001	-2.468440085649490E-001	
9.785000000000000E+008	1.882725656032562E-001	-3.027578592300415E-001	1.879580020904541E-001	-3.035790622234345E-001	2.363911718130112E-001	-4.085965454578400E-001	3.144128024578095E-001	-2.481380850076675E-001	
